,Label,Len
16438,Uninfected,1
16439,Uninfected,3
16440,Uninfected,7
16441,Uninfected,5
16442,Uninfected,3
16443,Uninfected,2
16444,Uninfected,4
16445,Uninfected,3
16446,Uninfected,5
16447,Uninfected,4
16448,Uninfected,2
16449,Uninfected,5
16450,Uninfected,4
16451,Uninfected,3
16452,Uninfected,2
16453,Uninfected,2
16454,Uninfected,2
16455,Uninfected,4
16456,Uninfected,2
16457,Uninfected,2
16458,Uninfected,2
16459,Uninfected,3
16460,Uninfected,3
16461,Uninfected,4
16462,Uninfected,6
16463,Uninfected,10
16464,Uninfected,13
16465,Uninfected,5
16466,Uninfected,4
16467,Uninfected,7
16468,Uninfected,3
16469,Uninfected,3
16470,Uninfected,3
16471,Uninfected,5
16472,Uninfected,5
16473,Uninfected,5
16474,Uninfected,2
16475,Uninfected,4
16476,Uninfected,4
16477,Uninfected,8
16478,Uninfected,4
16479,Uninfected,3
16480,Uninfected,6
16481,Uninfected,4
16482,Uninfected,5
16483,Uninfected,3
16484,Uninfected,4
16485,Uninfected,3
16486,Uninfected,3
16487,Uninfected,8
16488,Uninfected,5
16489,Uninfected,6
16490,Uninfected,6
16491,Uninfected,8
16492,Uninfected,6
16493,Uninfected,5
16494,Uninfected,4
16495,Uninfected,5
16496,Uninfected,7
16497,Uninfected,4
16498,Uninfected,8
16499,Uninfected,6
16500,Uninfected,3
16501,Uninfected,4
16502,Uninfected,4
16503,Uninfected,4
16504,Uninfected,10
16505,Uninfected,4
16506,Uninfected,3
16507,Uninfected,4
16508,Uninfected,3
16509,Uninfected,5
16510,Uninfected,5
16511,Uninfected,8
16512,Uninfected,3
16513,Uninfected,3
16514,Uninfected,4
16515,Uninfected,4
16516,Uninfected,6
16517,Uninfected,4
16518,Uninfected,5
16519,Uninfected,3
16520,Uninfected,5
16521,Uninfected,10
16522,Uninfected,4
16523,Uninfected,3
16524,Uninfected,2
16525,Uninfected,4
16526,Uninfected,4
16527,Uninfected,5
16528,Uninfected,8
16529,Uninfected,5
16530,Uninfected,4
16531,Uninfected,12
16532,Uninfected,5
16533,Uninfected,4
16534,Uninfected,4
16535,Uninfected,5
16536,Uninfected,4
16537,Uninfected,5
16538,Uninfected,8
16539,Uninfected,5
16540,Uninfected,5
16541,Uninfected,4
16542,Uninfected,3
16543,Uninfected,4
16544,Uninfected,5
16545,Uninfected,6
16546,Uninfected,3
16547,Uninfected,5
16548,Uninfected,3
16549,Uninfected,4
16550,Uninfected,3
16551,Uninfected,7
16552,Uninfected,5
16553,Uninfected,6
16554,Uninfected,3
16555,Uninfected,5
16556,Uninfected,8
16557,Uninfected,7
16558,Uninfected,6
16559,Uninfected,10
16560,Uninfected,3
16561,Uninfected,6
16562,Uninfected,6
16563,Uninfected,3
16564,Uninfected,5
16565,Uninfected,8
16566,Uninfected,3
16567,Uninfected,8
16568,Uninfected,7
16569,Uninfected,6
16570,Uninfected,4
16571,Uninfected,5
16572,Uninfected,5
16573,Uninfected,5
16574,Uninfected,6
16575,Uninfected,4
16576,Uninfected,5
16577,Uninfected,7
16578,Uninfected,10
16579,Uninfected,4
16580,Uninfected,4
16581,Uninfected,15
16582,Uninfected,6
16583,Uninfected,8
16584,Uninfected,3
16585,Uninfected,3
16586,Uninfected,8
16587,Uninfected,5
16588,Uninfected,8
16589,Uninfected,3
16590,Uninfected,6
16591,Uninfected,8
16592,Uninfected,4
16593,Uninfected,4
16594,Uninfected,5
16595,Uninfected,11
16596,Uninfected,23
16597,Uninfected,12
16598,Uninfected,23
16599,Uninfected,12
16600,Uninfected,15
16601,Uninfected,23
16602,Uninfected,6
16603,Uninfected,20
16604,Uninfected,13
16605,Uninfected,8
16606,Uninfected,15
16607,Uninfected,14
16608,Uninfected,21
16609,Uninfected,10
16610,Uninfected,21
16611,Uninfected,14
16612,Uninfected,18
16613,Uninfected,9
16614,Uninfected,15
16615,Uninfected,30
16616,Uninfected,10
16617,Uninfected,9
16618,Uninfected,10
16619,Uninfected,10
16620,Uninfected,20
16621,Uninfected,19
16622,Uninfected,19
16623,Uninfected,9
16624,Uninfected,6
16625,Uninfected,17
16626,Uninfected,14
16627,Uninfected,20
16628,Uninfected,8
16629,Uninfected,25
16630,Uninfected,6
16631,Uninfected,4
16632,Uninfected,9
16633,Uninfected,5
16634,Uninfected,10
16635,Uninfected,14
16636,Uninfected,18
16637,Uninfected,9
16638,Uninfected,18
16639,Uninfected,5
16640,Uninfected,9
16641,Uninfected,29
16642,Uninfected,8
16643,Uninfected,18
16644,Uninfected,15
16645,Uninfected,20
16646,Uninfected,5
16647,Uninfected,5
16648,Uninfected,15
16649,Uninfected,8
16650,Uninfected,6
16651,Uninfected,28
16652,Uninfected,10
16653,Uninfected,9
16654,Uninfected,11
16655,Uninfected,13
16656,Uninfected,14
16657,Uninfected,4
16658,Uninfected,12
16659,Uninfected,4
16660,Uninfected,11
16661,Uninfected,11
16662,Uninfected,3
16663,Uninfected,2
16664,Uninfected,5
16665,Uninfected,4
16666,Uninfected,3
16667,Uninfected,3
16668,Uninfected,4
16669,Uninfected,5
16670,Uninfected,4
16671,Uninfected,5
16672,Uninfected,6
16673,Uninfected,4
16674,Uninfected,5
16675,Uninfected,2
16676,Uninfected,5
16677,Uninfected,6
16678,Uninfected,7
16679,Uninfected,5
16680,Uninfected,13
16681,Uninfected,5
16682,Uninfected,3
16683,Uninfected,2
16684,Uninfected,1
16685,Uninfected,5
16686,Uninfected,5
16687,Uninfected,3
16688,Uninfected,4
16689,Uninfected,3
16690,Uninfected,3
16691,Uninfected,4
16692,Uninfected,3
16693,Uninfected,5
16694,Uninfected,6
16695,Uninfected,7
16696,Uninfected,4
16697,Uninfected,1
16698,Uninfected,5
16699,Uninfected,4
16700,Uninfected,4
16701,Uninfected,4
16702,Uninfected,5
16703,Uninfected,8
16704,Uninfected,5
16705,Uninfected,5
16706,Uninfected,6
16707,Uninfected,6
16708,Uninfected,6
16709,Uninfected,2
16710,Uninfected,2
16711,Uninfected,3
16712,Uninfected,3
16713,Uninfected,8
16714,Uninfected,2
16715,Uninfected,4
16716,Uninfected,3
16717,Uninfected,2
16718,Uninfected,5
16719,Uninfected,4
16720,Uninfected,4
16721,Uninfected,4
16722,Uninfected,6
16723,Uninfected,5
16724,Uninfected,3
16725,Uninfected,6
16726,Uninfected,3
16727,Uninfected,3
16728,Uninfected,5
16729,Uninfected,6
16730,Uninfected,8
16731,Uninfected,6
16732,Uninfected,6
16733,Uninfected,5
16734,Uninfected,6
16735,Uninfected,5
16736,Uninfected,5
16737,Uninfected,4
16738,Uninfected,5
16739,Uninfected,5
16740,Uninfected,4
16741,Uninfected,4
16742,Uninfected,6
16743,Uninfected,6
16744,Uninfected,4
16745,Uninfected,5
16746,Uninfected,6
16747,Uninfected,4
16748,Uninfected,5
16749,Uninfected,2
16750,Uninfected,7
16751,Uninfected,6
16752,Uninfected,6
16753,Uninfected,9
16754,Uninfected,12
16755,Uninfected,5
16756,Uninfected,8
16757,Uninfected,3
16758,Uninfected,6
16759,Uninfected,4
16760,Uninfected,7
16761,Uninfected,3
16762,Uninfected,6
16763,Uninfected,6
16764,Uninfected,9
16765,Uninfected,4
16766,Uninfected,7
16767,Uninfected,5
16768,Uninfected,5
16769,Uninfected,10
16770,Uninfected,4
16771,Uninfected,4
16772,Uninfected,6
16773,Uninfected,8
16774,Uninfected,5
16775,Uninfected,13
16776,Uninfected,8
16777,Uninfected,4
16778,Uninfected,7
16779,Uninfected,9
16780,Uninfected,7
16781,Uninfected,5
16782,Uninfected,5
16783,Uninfected,5
16784,Uninfected,14
16785,Uninfected,5
16786,Uninfected,12
16787,Uninfected,9
16788,Uninfected,2
16789,Uninfected,6
16790,Uninfected,6
16791,Uninfected,3
16792,Uninfected,1
16793,Uninfected,5
16794,Uninfected,5
16795,Uninfected,15
16796,Uninfected,6
16797,Uninfected,12
16798,Uninfected,3
16799,Uninfected,2
16800,Uninfected,4
16801,Uninfected,8
16802,Uninfected,5
16803,Uninfected,1
16804,Uninfected,4
16805,Uninfected,2
16806,Uninfected,4
16807,Uninfected,6
16808,Uninfected,5
16809,Uninfected,5
16810,Uninfected,5
16811,Uninfected,4
16812,Uninfected,3
16813,Uninfected,5
16814,Uninfected,6
16815,Uninfected,5
16816,Uninfected,2
16817,Uninfected,2
16818,Uninfected,4
16819,Uninfected,4
16820,Uninfected,7
16821,Uninfected,5
16822,Uninfected,7
16823,Uninfected,3
16824,Uninfected,4
16825,Uninfected,5
16826,Uninfected,4
16827,Uninfected,4
16828,Uninfected,4
16829,Uninfected,5
16830,Uninfected,3
16831,Uninfected,4
16832,Uninfected,3
16833,Uninfected,6
16834,Uninfected,3
16835,Uninfected,5
16836,Uninfected,3
16837,Uninfected,4
16838,Uninfected,5
16839,Uninfected,6
16840,Uninfected,5
16841,Uninfected,7
16842,Uninfected,4
16843,Uninfected,5
16844,Uninfected,4
16845,Uninfected,8
16846,Uninfected,4
16847,Uninfected,3
16848,Uninfected,5
16849,Uninfected,2
16850,Uninfected,4
16851,Uninfected,4
16852,Uninfected,4
16853,Uninfected,4
16854,Uninfected,5
16855,Uninfected,4
16856,Uninfected,3
16857,Uninfected,3
16858,Uninfected,5
16859,Uninfected,5
16860,Uninfected,4
16861,Uninfected,5
16862,Uninfected,5
16863,Uninfected,4
16864,Uninfected,4
16865,Uninfected,4
16866,Uninfected,6
16867,Uninfected,3
16868,Uninfected,4
16869,Uninfected,3
16870,Uninfected,4
16871,Uninfected,3
16872,Uninfected,4
16873,Uninfected,6
16874,Uninfected,5
16875,Uninfected,4
16876,Uninfected,4
16877,Uninfected,3
16878,Uninfected,7
16879,Uninfected,8
16880,Uninfected,6
16881,Uninfected,6
16882,Uninfected,5
16883,Uninfected,9
16884,Uninfected,3
16885,Uninfected,5
16886,Uninfected,4
16887,Uninfected,9
16888,Uninfected,3
16889,Uninfected,4
16890,Uninfected,4
16891,Uninfected,4
16892,Uninfected,4
16893,Uninfected,3
16894,Uninfected,4
16895,Uninfected,6
16896,Uninfected,4
16897,Uninfected,6
16898,Uninfected,3
16899,Uninfected,3
16900,Uninfected,6
16901,Uninfected,3
16902,Uninfected,4
16903,Uninfected,4
16904,Uninfected,3
16905,Uninfected,8
16906,Uninfected,5
16907,Uninfected,4
16908,Uninfected,4
16909,Uninfected,3
16910,Uninfected,5
16911,Uninfected,7
16912,Uninfected,6
16913,Uninfected,8
16914,Uninfected,6
16915,Uninfected,12
16916,Uninfected,7
16917,Uninfected,8
16918,Uninfected,4
16919,Uninfected,4
16920,Uninfected,6
16921,Uninfected,1
16922,Uninfected,8
16923,Uninfected,3
16924,Uninfected,8
16925,Uninfected,5
16926,Uninfected,4
16927,Uninfected,4
16928,Uninfected,3
16929,Uninfected,5
16930,Uninfected,7
16931,Uninfected,4
16932,Uninfected,7
16933,Uninfected,4
16934,Uninfected,5
16935,Uninfected,4
16936,Uninfected,3
16937,Uninfected,5
16938,Uninfected,4
16939,Uninfected,4
16940,Uninfected,2
16941,Uninfected,4
16942,Uninfected,3
16943,Uninfected,4
16944,Uninfected,4
16945,Uninfected,6
16946,Uninfected,4
16947,Uninfected,4
16948,Uninfected,6
16949,Uninfected,4
16950,Uninfected,5
16951,Uninfected,9
16952,Uninfected,4
16953,Uninfected,4
16954,Uninfected,4
16955,Uninfected,4
16956,Uninfected,13
16957,Uninfected,4
16958,Uninfected,4
16959,Uninfected,4
16960,Uninfected,4
16961,Uninfected,4
16962,Uninfected,4
16963,Uninfected,4
16964,Uninfected,5
16965,Uninfected,4
16966,Uninfected,3
16967,Uninfected,5
16968,Uninfected,6
16969,Uninfected,5
16970,Uninfected,4
16971,Uninfected,4
16972,Uninfected,4
16973,Uninfected,4
16974,Uninfected,4
16975,Uninfected,5
16976,Uninfected,5
16977,Uninfected,5
16978,Uninfected,5
16979,Uninfected,6
16980,Uninfected,5
16981,Uninfected,4
16982,Uninfected,4
16983,Uninfected,6
16984,Uninfected,4
16985,Uninfected,8
16986,Uninfected,4
16987,Uninfected,4
16988,Uninfected,4
16989,Uninfected,5
16990,Uninfected,4
16991,Uninfected,8
16992,Uninfected,4
16993,Uninfected,6
16994,Uninfected,4
16995,Uninfected,7
16996,Uninfected,8
16997,Uninfected,4
16998,Uninfected,4
16999,Uninfected,4
17000,Uninfected,4
17001,Uninfected,4
17002,Uninfected,4
17003,Uninfected,5
17004,Uninfected,4
17005,Uninfected,4
17006,Uninfected,4
17007,Uninfected,5
17008,Uninfected,4
17009,Uninfected,10
17010,Uninfected,10
17011,Uninfected,7
17012,Uninfected,18
17013,Uninfected,7
17014,Uninfected,5
17015,Uninfected,8
17016,Uninfected,11
17017,Uninfected,10
17018,Uninfected,5
17019,Uninfected,6
17020,Uninfected,5
17021,Uninfected,6
17022,Uninfected,5
17023,Uninfected,5
17024,Uninfected,6
17025,Uninfected,5
17026,Uninfected,5
17027,Uninfected,6
17028,Uninfected,6
17029,Uninfected,4
17030,Uninfected,4
17031,Uninfected,5
17032,Uninfected,8
17033,Uninfected,4
17034,Uninfected,4
17035,Uninfected,5
17036,Uninfected,5
17037,Uninfected,5
17038,Uninfected,5
17039,Uninfected,5
17040,Uninfected,4
17041,Uninfected,4
17042,Uninfected,5
17043,Uninfected,6
17044,Uninfected,7
17045,Uninfected,8
17046,Uninfected,14
17047,Uninfected,9
17048,Uninfected,8
17049,Uninfected,4
17050,Uninfected,5
17051,Uninfected,5
17052,Uninfected,4
17053,Uninfected,4
17054,Uninfected,4
17055,Uninfected,5
17056,Uninfected,11
17057,Uninfected,7
17058,Uninfected,19
17059,Uninfected,6
17060,Uninfected,9
17061,Uninfected,4
17062,Uninfected,4
17063,Uninfected,5
17064,Uninfected,6
17065,Uninfected,8
17066,Uninfected,4
17067,Uninfected,4
17068,Uninfected,5
17069,Uninfected,4
17070,Uninfected,4
17071,Uninfected,16
17072,Uninfected,5
17073,Uninfected,23
17074,Uninfected,14
17075,Uninfected,13
17076,Uninfected,6
17077,Uninfected,6
17078,Uninfected,5
17079,Uninfected,7
17080,Uninfected,5
17081,Uninfected,5
17082,Uninfected,6
17083,Uninfected,4
17084,Uninfected,7
17085,Uninfected,5
17086,Uninfected,5
17087,Uninfected,5
17088,Uninfected,4
17089,Uninfected,4
17090,Uninfected,5
17091,Uninfected,5
17092,Uninfected,4
17093,Uninfected,4
17094,Uninfected,5
17095,Uninfected,6
17096,Uninfected,4
17097,Uninfected,9
17098,Uninfected,7
17099,Uninfected,4
17100,Uninfected,6
17101,Uninfected,4
17102,Uninfected,6
17103,Uninfected,4
17104,Uninfected,6
17105,Uninfected,5
17106,Uninfected,5
17107,Uninfected,6
17108,Uninfected,6
17109,Uninfected,4
17110,Uninfected,12
17111,Uninfected,4
17112,Uninfected,5
17113,Uninfected,4
17114,Uninfected,5
17115,Uninfected,6
17116,Uninfected,4
17117,Uninfected,5
17118,Uninfected,8
17119,Uninfected,4
17120,Uninfected,5
17121,Uninfected,5
17122,Uninfected,5
17123,Uninfected,6
17124,Uninfected,6
17125,Uninfected,4
17126,Uninfected,4
17127,Uninfected,5
17128,Uninfected,9
17129,Uninfected,4
17130,Uninfected,11
17131,Uninfected,4
17132,Uninfected,8
17133,Uninfected,5
17134,Uninfected,4
17135,Uninfected,5
17136,Uninfected,5
17137,Uninfected,14
17138,Uninfected,8
17139,Uninfected,7
17140,Uninfected,11
17141,Uninfected,12
17142,Uninfected,12
17143,Uninfected,5
17144,Uninfected,4
17145,Uninfected,4
17146,Uninfected,4
17147,Uninfected,10
17148,Uninfected,6
17149,Uninfected,13
17150,Uninfected,6
17151,Uninfected,11
17152,Uninfected,14
17153,Uninfected,7
17154,Uninfected,13
17155,Uninfected,14
17156,Uninfected,10
17157,Uninfected,17
17158,Uninfected,5
17159,Uninfected,7
17160,Uninfected,5
17161,Uninfected,5
17162,Uninfected,7
17163,Uninfected,4
17164,Uninfected,7
17165,Uninfected,6
17166,Uninfected,5
17167,Uninfected,4
17168,Uninfected,4
17169,Uninfected,4
17170,Uninfected,6
17171,Uninfected,18
17172,Uninfected,18
17173,Uninfected,26
17174,Uninfected,15
17175,Uninfected,25
17176,Uninfected,5
17177,Uninfected,10
17178,Uninfected,32
17179,Uninfected,21
17180,Uninfected,25
17181,Uninfected,27
17182,Uninfected,26
17183,Uninfected,28
17184,Uninfected,26
17185,Uninfected,27
17186,Uninfected,36
17187,Uninfected,25
17188,Uninfected,33
17189,Uninfected,17
17190,Uninfected,24
17191,Uninfected,29
17192,Uninfected,22
17193,Uninfected,33
17194,Uninfected,17
17195,Uninfected,17
17196,Uninfected,27
17197,Uninfected,34
17198,Uninfected,14
17199,Uninfected,5
17200,Uninfected,35
17201,Uninfected,32
17202,Uninfected,22
17203,Uninfected,24
17204,Uninfected,11
17205,Uninfected,30
17206,Uninfected,30
17207,Uninfected,16
17208,Uninfected,25
17209,Uninfected,35
17210,Uninfected,21
17211,Uninfected,22
17212,Uninfected,28
17213,Uninfected,30
17214,Uninfected,29
17215,Uninfected,20
17216,Uninfected,19
17217,Uninfected,27
17218,Uninfected,16
17219,Uninfected,30
17220,Uninfected,24
17221,Uninfected,17
17222,Uninfected,26
17223,Uninfected,29
17224,Uninfected,20
17225,Uninfected,29
17226,Uninfected,28
17227,Uninfected,18
17228,Uninfected,22
17229,Uninfected,23
17230,Uninfected,12
17231,Uninfected,29
17232,Uninfected,16
17233,Uninfected,16
17234,Uninfected,22
17235,Uninfected,31
17236,Uninfected,27
17237,Uninfected,7
17238,Uninfected,6
17239,Uninfected,19
17240,Uninfected,19
17241,Uninfected,11
17242,Uninfected,6
17243,Uninfected,30
17244,Uninfected,27
17245,Uninfected,16
17246,Uninfected,22
17247,Uninfected,9
17248,Uninfected,30
17249,Uninfected,23
17250,Uninfected,7
17251,Uninfected,19
17252,Uninfected,24
17253,Uninfected,29
17254,Uninfected,27
17255,Uninfected,16
17256,Uninfected,31
17257,Uninfected,8
17258,Uninfected,10
17259,Uninfected,9
17260,Uninfected,6
17261,Uninfected,10
17262,Uninfected,9
17263,Uninfected,9
17264,Uninfected,26
17265,Uninfected,7
17266,Uninfected,4
17267,Uninfected,12
17268,Uninfected,6
17269,Uninfected,4
17270,Uninfected,4
17271,Uninfected,13
17272,Uninfected,13
17273,Uninfected,9
17274,Uninfected,5
17275,Uninfected,10
17276,Uninfected,11
17277,Uninfected,6
17278,Uninfected,12
17279,Uninfected,14
17280,Uninfected,16
17281,Uninfected,8
17282,Uninfected,7
17283,Uninfected,12
17284,Uninfected,18
17285,Uninfected,25
17286,Uninfected,17
17287,Uninfected,27
17288,Uninfected,19
17289,Uninfected,31
17290,Uninfected,18
17291,Uninfected,29
17292,Uninfected,27
17293,Uninfected,25
17294,Uninfected,26
17295,Uninfected,25
17296,Uninfected,21
17297,Uninfected,15
17298,Uninfected,15
17299,Uninfected,15
17300,Uninfected,30
17301,Uninfected,20
17302,Uninfected,24
17303,Uninfected,23
17304,Uninfected,24
17305,Uninfected,12
17306,Uninfected,12
17307,Uninfected,16
17308,Uninfected,17
17309,Uninfected,13
17310,Uninfected,14
17311,Uninfected,13
17312,Uninfected,12
17313,Uninfected,19
17314,Uninfected,26
17315,Uninfected,8
17316,Uninfected,16
17317,Uninfected,19
17318,Uninfected,22
17319,Uninfected,20
17320,Uninfected,19
17321,Uninfected,16
17322,Uninfected,18
17323,Uninfected,23
17324,Uninfected,24
17325,Uninfected,25
17326,Uninfected,32
17327,Uninfected,28
17328,Uninfected,9
17329,Uninfected,15
17330,Uninfected,23
17331,Uninfected,19
17332,Uninfected,18
17333,Uninfected,17
17334,Uninfected,15
17335,Uninfected,19
17336,Uninfected,9
17337,Uninfected,19
17338,Uninfected,10
17339,Uninfected,11
17340,Uninfected,21
17341,Uninfected,16
17342,Uninfected,8
17343,Uninfected,30
17344,Uninfected,14
17345,Uninfected,7
17346,Uninfected,18
17347,Uninfected,21
17348,Uninfected,20
17349,Uninfected,18
17350,Uninfected,16
17351,Uninfected,10
17352,Uninfected,21
17353,Uninfected,31
17354,Uninfected,27
17355,Uninfected,37
17356,Uninfected,24
17357,Uninfected,28
17358,Uninfected,28
17359,Uninfected,25
17360,Uninfected,21
17361,Uninfected,24
17362,Uninfected,23
17363,Uninfected,24
17364,Uninfected,26
17365,Uninfected,20
17366,Uninfected,23
17367,Uninfected,20
17368,Uninfected,21
17369,Uninfected,38
17370,Uninfected,28
17371,Uninfected,26
17372,Uninfected,15
17373,Uninfected,29
17374,Uninfected,34
17375,Uninfected,28
17376,Uninfected,32
17377,Uninfected,27
17378,Uninfected,35
17379,Uninfected,32
17380,Uninfected,33
17381,Uninfected,26
17382,Uninfected,19
17383,Uninfected,31
17384,Uninfected,28
17385,Uninfected,30
17386,Uninfected,32
17387,Uninfected,27
17388,Uninfected,26
17389,Uninfected,23
17390,Uninfected,34
17391,Uninfected,33
17392,Uninfected,32
17393,Uninfected,26
17394,Uninfected,22
17395,Uninfected,28
17396,Uninfected,18
17397,Uninfected,25
